Gene,Average,Std_Dev
METTL16,"7,476835340569831","0,12032083790554061"
CLUH,"8,987059929341438","0,08386189447587453"
OR1D5,"6,392681609572726","0,1993764077060951"
OR1D2,"6,462987732328714","0,16073949968130746"
OR3A2,"6,847205926757083","0,1628839987393734"
TRPV3,"7,199589681399001","0,09936555490968807"
TRPV1,"8,379733080467318","0,13123860491977682"
P2RX5-TAX1BP3,"9,056287627641105","0,23206770430014348"
P2RX5,"8,106391943902482","0,21497422509897626"
NCBP3,"8,557704090086677","0,12013871106238612"
CAMKK1,"9,493923998011578","0,27012729052275936"
P2RX1,"7,036461369293886","0,11501614320659029"
ATP2A3,"7,4270050101237794","0,09424021734512059"
ZZEF1,"8,968440788568948","0,08450603563187585"
ANKFY1,"9,1369599123193","0,13405663059074616"
UBE2G1,"10,627828423813517","0,09128539739680093"
MYBBP1A,"8,899966692161428","0,08397453662464688"
GGT6,"7,322239639502374","0,08794047313597965"
ALOX15,"7,308743973619166","0,15090240355017373"
PELP1,"8,692960492724243","0,085364149550315"
CXCL16,"8,03400493450445","0,530506557393446"
VMO1,"6,382847094561947","0,10306800837966848"
CHRNE,"6,924273302725136","0,09702661817122775"
SLC25A11,"10,083277128134823","0,12119012942837713"
PFN1,"10,751086235126678","0,16408921786427472"
SPAG7,"8,220811539122485","0,08478348505317414"
CAMTA2,"10,216614599791399","0,19495563694273021"
SLC52A1,"7,574747452807048","0,09714106362417538"
ZNF232,"6,312939427047927","0,13754687076391656"
ZNF594,"7,750730063291142","0,15545750082994014"
SCIMP,"7,299563341772153","0,4436506335869761"
NUP88,"9,423607202531642","0,10851844995046121"
C1QBP,"9,876478848101264","0,079913645985011"
DHX33,"8,755444620253167","0,10809807835364775"
DERL2,"9,137905088607594","0,0881574912651144"
NLRP1,"7,450302924050631","0,08960418079828987"
AIPL1,"6,993956544303795","0,10741451930671313"
PITPNM3,"9,526081683544305","0,21298804048431283"
KIAA0753,"8,609173126582279","0,1126404834960083"
MED31,"8,534374582278483","0,20480201790663818"
SLC13A5,"8,684688594936702","0,19801094603054326"
TEKT1,"6,411517215189875","0,18945702532207404"
MIR195,"6,0575449240506325","0,11980603590609537"
SLC16A11,"7,469233025316454","0,0894765846898985"
CLEC10A,"6,564135670886079","0,08965302014600819"
ASGR2,"7,367110670886075","0,08121936760573129"
ASGR1,"7,411705189873418","0,09816910559846183"
DLG4,"10,665997088607597","0,21705760363383086"
DVL2,"8,181464708860757","0,09441417059657825"
PHF23,"7,882114265822784","0,11827171014753818"
CTDNEP1,"9,77794936708861","0,10183072700334699"
CLDN7,"6,906887772151899","0,08560027048258087"
YBX2,"8,023595341772152","0,10879224879969407"
GPS2,"8,946627620253167","0,08828372835749583"
NEURL4,"8,683871215189873","0,1165811865919912"
PLSCR3,"8,035199012658229","0,10911580558034915"
TMEM256,"8,7075903164557","0,13229549994261033"
ZBTB4,"9,725301215189868","0,08822074118698675"
SOX15,"7,055179088607593","0,10102590782632477"
FXR2,"9,544008037974683","0,10795546510571324"
SAT2,"9,017738924050631","0,10361204639482025"
TP53,"8,029592860759493","0,23674322562233985"
NAA38,"9,174770721518987","0,09012256674291808"
RNF227,"7,8410304177215195","0,1014259879362094"
KCNAB3,"7,233884949367089","0,22221201173405286"
TRAPPC1,"10,629958227848103","0,12863148780836503"
ALOX12B,"7,349738177215187","0,15733997955853746"
ALOXE3,"7,183051354430378","0,16115553073590183"
HES7,"7,202510329113926","0,11560989939022744"
PER1,"8,715717189873416","0,14319976181375016"
VAMP2,"11,997905189873418","0,20853686871876534"
TMEM107,"7,808175189873414","0,13698805604083927"
BORCS6,"7,666639620253164","0,0912144800017089"
AURKB,"7,6808029873417745","0,07992442205648999"
CTC1,"8,816360949367086","0,09210583968636696"
SLC25A35,"6,924962101265822","0,1531219136943681"
KRBA2,"8,178361379746836","0,160480558718726"
RPL26,"9,890987544303801","0,20978240067457918"
RNF222,"8,461939569620252","0,09016269696878079"
MYH10,"10,164496012658228","0,1802123516679834"
CCDC42,"6,0702464556962035","0,1318510172388438"
SPDYE4,"6,053138291139239","0,12200146150544852"
MFSD6L,"6,937307443037976","0,11459132001358148"
PIK3R6,"7,055229278481011","0,14597440762364924"
PIK3R5,"7,315161088607596","0,1683950427193937"
STX8,"8,680560810126579","0,1235537673925784"
DHRS7C,"6,291675075949368","0,08968992284257454"
RCVRN,"7,351428949367088","0,3194225248772726"
GAS7,"10,642339696202534","0,20900066398522635"
MYH3,"6,299630227848104","0,0921540400502791"
SCO1,"8,344549025316457","0,08353286185748643"
TMEM220,"6,999153873417721","0,15182957731305416"
PIRT,"7,681509215189871","0,401406149597364"
HS3ST3A1,"7,605021063291138","0,11300580963660302"
RPS18,"7,4041199873417725","0,08482467392918262"
PMP22,"10,967583924050636","0,3118310871224082"
TEKT3,"6,1896639240506355","0,16851902192005389"
TVP23C-CDRT4,"7,4974856962025305","0,18636276258108875"
TVP23C,"7,0340458481012655","0,0948638179493391"
FBXW10,"7,242049670886076","0,18184625253928827"
UBE2S,"8,183612506329114","0,13043067523714375"
NCOR1,"10,275737215189878","0,08326620087124209"
CENPV,"8,594351670886077","0,153639203444113"
LRRC75A,"8,701612987341768","0,11391912085408006"
ZNF287,"7,392581987341777","0,15958671146123868"
ZNF624,"7,728026215189873","0,14224058492835573"
KRT17P2,"8,132573962025313","0,09933163532373908"
TBC1D27P,"6,9974785822784815","0,09967215719799968"
TNFRSF13B,"8,874824088607598","0,12071887923200124"
PLD6,"7,94809694936709","0,11175957457530793"
FLCN,"9,02067524050633","0,15319270320251135"
COPS3,"9,456795126582282","0,12379329732687748"
RASD1,"9,823111253164555","0,19605620991018208"
PEMT,"9,380607050632914","0,1064583522291998"
SMCR5,"6,257823506329114","0,11373882765036226"
SREBF1,"8,705954556962023","0,23706571562044684"
TOM1L2,"9,493783772151897","0,10374452029828746"
ATPAF2,"8,721887265822783","0,09356354277513008"
FLII,"8,805266164556961","0,14642938013292814"
TOP3A,"8,56684113924051","0,10540020321828"
SHMT1,"6,946567354430381","0,19261269268165557"
NOS2P3,"8,4747193164557","0,11835787575200374"
FAM106A,"9,682028531645575","0,289577219277489"
CCDC144A,"9,111763632911389","0,2735256142779552"
TBC1D28,"7,291435367088608","0,19620543542499588"
FOXO3B,"11,547640759493675","0,16083382585102332"
FAM83G,"6,391084620253163","0,15408340264188125"
GRAP,"7,617377037974683","0,16305656209893604"
B9D1,"8,317274088607595","0,131836269265424"
MFAP4,"7,980638405063292","0,5113808943787681"
SLC47A2,"6,439429063291139","0,36894084173281977"
ULK2,"9,318000392405063","0,09122424985482104"
AKAP10,"8,81681706329114","0,12664559357274696"
LGALS9C,"8,323233455696203","0,40159840461396507"
KRT16P2,"7,439486759493671","0,0843229935287318"
CCDC144NL,"7,967908139240502","0,2226985660446698"
USP22,"10,966222278481013","0,0907917661034186"
TMEM11,"8,02786486075949","0,07969295463676056"
NATD1,"7,511188278481012","0,09942614844077792"
NOS2,"7,431113139240505","0,2059538042113984"
LYRM9,"7,082843822784811","0,3775069623298106"
KRT18P55,"6,73649558227848","0,1065773886517965"
IFT20,"8,966211696202533","0,14515454806377523"
POLDIP2,"10,279079113924052","0,07943399529281622"
VTN,"7,253889620253164","0,08012416804197126"
SLC46A1,"8,338735164556963","0,11079471991068875"
RSKR,"8,800071253164553","0,23506915688096972"
UNC119,"8,413577455696203","0,0829647444519006"
PIGS,"9,546203670886076","0,08616063862831462"
ALDOC,"12,293680506329114","0,10668557374778569"
SPAG5,"7,541309848101268","0,19315059683142483"
BLTP2,"9,709209670886075","0,09113874322275688"
SDF2,"8,149220379746836","0,1040483662314968"
PROCA1,"7,271683886075946","0,0925321017377195"
RAB34,"8,088258911392405","0,20851954920405252"
TLCD1,"7,347465455696205","0,23948548158145738"
FAM222B,"9,2649432278481","0,08466695871122905"
FLOT2,"9,643771987341774","0,13526858492998797"
DHRS13,"7,937461316455696","0,08373415260177314"
PHF12,"8,886685544303793","0,0954458739788397"
SEZ6,"8,408700417721516","0,2331373397410934"
MYO18A,"9,11107553164557","0,10081461468036086"
NUFIP2,"9,780114481012658","0,08392449391411327"
ABHD15,"7,575623455696201","0,12382714447513761"
GIT1,"10,741905443037979","0,1588869682397011"
CORO6,"9,128351227848098","0,2552030792383129"
SSH2,"9,056914189873416","0,15865712340469681"
SLC6A4,"6,290367025316455","0,09447259890910366"
BLMH,"8,36949801265823","0,10343730521090888"
CRLF3,"7,947674708860759","0,12300219262608451"
TEFM,"7,863044999999999","0,12583435821695035"
OMG,"7,865329911392406","0,15643579662417673"
EVI2B,"9,105201303797468","0,7247046557755462"
EVI2A,"8,079965822784809","0,46518468443188654"
COPRS,"8,96320732911393","0,11351237019155977"
UTP6,"7,945687696202532","0,1174874829631187"
C17orf75,"8,686978734177217","0,17080677768826663"
MYO1D,"8,2873114556962","0,1872800191596966"
ASIC2,"7,816273189873416","0,20398641782456844"
CCL1,"6,7162786835443065","0,08444465091294316"
TMEM132E-DT,"7,332011316455693","0,17995838718811433"
CCT6B,"6,452227417721518","0,16027776211136038"
RFFL,"9,30061503797468","0,21661912894871163"
RAD51D,"8,251369215189873","0,09928082412397247"
NLE1,"7,918736594936708","0,1083196149710423"
SLFN11,"7,286684924050634","0,34393470414901584"
SLFN13,"6,831593341772151","0,1431550575291581"
SLFN12L,"6,834375113924053","0,15731134324953816"
PEX12,"7,788419088607594","0,1414395370141394"
GAS2L2,"7,480503455696205","0,08070404677820947"
MMP28,"8,007049746835445","0,12902514185401193"
HEATR9,"6,166810265822785","0,07976495813336941"
CCL5,"6,92682388607595","0,26277917189348415"
CCL15,"6,601832341772154","0,0948254449323201"
CCL3,"7,637481620253163","0,18487237745268434"
CCL3L1,"8,270314012658229","0,13418709104450777"
MYO19,"7,671517708860761","0,09727101357127614"
ACACA,"9,405212455696201","0,09994346228497203"
DDX52,"8,341246265822784","0,13853454277707794"
GPR179,"7,544189797468356","0,1161438305460396"
SRCIN1,"8,648091594936707","0,12132109373217945"
EPOP,"7,8564035443038","0,2379520412908492"
PCGF2,"8,714740696202531","0,1320693592193088"
PIP4K2B,"10,900794556962024","0,14621009015653894"
RPL23,"7,458870544303799","0,16665017930089498"
SNORA21,"7,757643303797466","0,32473780131070606"
PLXDC1,"9,274624784810127","0,23969036658447876"
ARL5C,"6,24287493670886","0,13428793551328067"
CACNB1,"10,5108666835443","0,2163667296015622"
STAC2,"8,905395455696203","0,3923765516683217"
MED1,"9,036464025316459","0,10739276396360677"
NEUROD2,"8,749751367088605","0,13885388471950239"
PGAP3,"8,503024405063291","0,11241254273976028"
MIEN1,"9,977352962025316","0,08402862107279864"
IKZF3,"6,530423987341773","0,10577251500483742"
GSDMB,"7,236607569620255","0,21877098826296867"
ORMDL3,"7,97559735443038","0,09874540395991152"
MED24,"9,589123379746836","0,08170004489882077"
NR1D1,"9,671925164556963","0,2437687598911254"
GJD3,"8,096020962025316","0,09235349508059298"
TNS4,"7,214645632911398","0,08668064645407787"
CCR7,"6,769756151898735","0,12432623284617056"
SMARCE1,"6,57138465822785","0,19212876616643876"
KRT222,"7,899842430379745","0,3793503121752418"
KRT27,"6,353188936708862","0,12640631051386123"
KRT10,"5,947151759493672","0,08106137660474806"
KRT12,"6,043512493670886","0,13216255138711047"
KRT23,"6,296083278481013","0,0986671301386295"
KRT39,"6,09133606329114","0,10864984454923468"
KRT40,"6,2634305696202555","0,10225064001701561"
KRTAP1-5,"7,69993205063291","0,0861145449010225"
KRTAP1-3,"9,185105379746835","0,1283148896625421"
KRTAP1-1,"8,496254101265823","0,08967383223826951"
KRTAP2-4,"9,602446253164556","0,12883600718210483"
KRTAP2-3,"9,605988886075947","0,1256865866272119"
KRTAP4-12,"8,367092594936711","0,11575309451792151"
KRTAP4-5,"6,660010531645569","0,13266262696528028"
KRTAP4-4,"8,18915559493671","0,10701990351230262"
KRTAP4-3,"6,710898113924052","0,09858898389064273"
KRTAP4-2,"8,132663734177212","0,09492377266505422"
KRTAP4-1,"7,443208481012658","0,13026330509856401"
KRTAP17-1,"7,322972911392401","0,09109433170060159"
KRT33A,"7,402411506329113","0,11584177676456413"
KRT33B,"7,384988000000001","0,10858068138698312"
KRT34,"6,118633696202531","0,09785795594535966"
KRT31,"6,7956652911392395","0,12947768223610837"
KRT37,"7,014149556962023","0,13515315306905099"
KRT38,"6,213404113924052","0,11416977114839374"
KRT32,"6,466957670886076","0,08364652263539027"
KRT35,"6,715321215189874","0,09074295280113209"
KRT13,"7,415038746835444","0,09146945265657849"
KRT15,"6,029654569620255","0,11754286416939877"
KRT19,"7,576430329113923","0,0992109933220184"
KRT9,"6,080260974683545","0,11648331491093641"
KRT14,"7,6970674303797475","0,1124273531767302"
KRT17,"8,405975316455693","0,15269783517176053"
HAP1,"8,128979493670887","0,27254585068801385"
JUP,"8,30990781012658","0,19546350981633356"
P3H4,"7,0072440886075915","0,0935124445958233"
NT5C3B,"9,568624379746836","0,12911570480459497"
KLHL11,"8,874459341772154","0,13421670285342005"
ACLY,"9,653101126582278","0,0890199333562601"
DNAJC7,"9,497217202531647","0,11458271860419299"
ZNF385C,"6,658444746835441","0,08186100614165955"
DHX58,"7,673804253164557","0,1544853068690426"
KAT2A,"9,991518151898735","0,13777916007855107"
RAB5C,"11,73156265822785","0,09149307196286625"
KCNH4,"7,814822911392405","0,18271229086548216"
GHDC,"7,7369837974683575","0,10133012494714794"
STAT3,"10,692323924050632","0,22114387005433703"
CAVIN1,"7,4870484556962005","0,24861930768241233"
PSMC3IP,"6,604113455696204","0,09486526536266127"
PLEKHH3,"7,5297210759493645","0,08960373189125728"
CCR10,"7,958195797468357","0,09776741775888582"
EZH1,"9,883682075949366","0,11138217859633545"
RAMP2-AS1,"7,684981012658229","0,15851554683200175"
COA3,"9,162106620253164","0,11301523928580744"
BECN1,"8,429241974683542","0,13249869945147638"
LINC00671,"7,491437202531647","0,11257707683586028"
AARSD1,"8,142072063291138","0,11659501043292944"
VAT1,"9,21497712658228","0,21123714021834517"
BRCA1,"6,604481607594935","0,16129594936457942"
LINC00910,"6,82519225316456","0,14268720510689503"
ETV4,"6,477595822784811","0,14854724718520212"
MEOX1,"7,118918443037972","0,0966361438762721"
SOST,"7,473989392405063","0,1336180047604534"
DUSP3,"9,701932848101269","0,15498663727056655"
MPP3,"7,780882708860757","0,12789286042031844"
MPP2,"8,608835164556957","0,12492550029747787"
PPY,"6,200655443037976","0,10701518076419583"
PYY,"7,483542405063292","0,09665110934730434"
TMEM101,"7,740621607594942","0,1036413271648809"
HDAC5,"9,20269243037975","0,11678754710087044"
ASB16-AS1,"7,993746544303798","0,08613650529392992"
ATXN7L3,"9,25046462025317","0,20767192175155058"
UBTF,"9,257412000000002","0,08770533548135741"
SLC4A1,"6,547299569620253","0,17601742656002103"
SLC25A39,"9,169741379746835","0,13607049331874935"
FAM171A2,"9,451216708860757","0,1958377723693611"
ITGA2B,"7,082324253164555","0,08964464740488046"
GPATCH8,"9,41310639240506","0,12844862676247099"
CCDC43,"8,436730126582278","0,14719484559889046"
GJC1,"8,081104797468353","0,1532289101466419"
EFTUD2,"9,891158379746834","0,08965662192503017"
GFAP,"12,62358506329114","0,4381268260618837"
KIF18B,"6,926876493670886","0,08547618323595466"
C1QL1,"8,90270501265823","0,11212615947472347"
DCAKD,"10,216713848101262","0,16711035488977607"
PLCD3,"9,041301607594937","0,226149333000395"
SPATA32,"6,125374164556962","0,09049567129276948"
MAP3K14,"7,400391316455693","0,07957101912797925"
ARHGAP27,"7,912467860759497","0,10727133340162422"
PLEKHM1,"8,146981734177215","0,11819294190744271"
MAPT-AS1,"7,20615459493671","0,16203250828709706"
KANSL1,"9,699586860759496","0,08392681029122845"
ARL17B,"9,711294088607595","0,16923858956796345"
ARL17A,"9,489253443037974","0,18647084708365558"
WNT3,"8,087422316455697","0,11863270899449657"
RPRML,"8,66697843037975","0,10572234961865594"
CDC27,"9,225053784810129","0,1357361393883104"
OSBPL7,"8,258611683544306","0,08186902980081517"
MRPL10,"7,262885898734175","0,08297139379584696"
SCRN2,"7,636667632911393","0,08716770093966628"
SP6,"6,632384924050634","0,0895560513500032"
COPZ2,"8,190974797468357","0,2749907433463235"
MIR152,"7,119145329113921","0,10448030782189036"
CBX1,"9,56362758227848","0,07998935995455052"
HOXB1,"6,929023810126585","0,12269162013263651"
HOXB2,"6,101570518987342","0,0956703515133541"
HOXB3,"6,605321455696202","0,09227052726168115"
HOXB4,"7,7429557594936735","0,10319776198057967"
HOXB5,"6,005181506329114","0,09299242086649932"
HOXB7,"6,312901683544304","0,07929367818441743"
HOXB8,"7,07927292405063","0,1086725693269574"
HOXB9,"6,743854139240504","0,08382072745567355"
MIR196A1,"7,2740758860759485","0,13070994149544737"
HOXB13,"6,476544594936709","0,11322164123370725"
TTLL6,"6,506971341772152","0,14884863941316673"
SNF8,"8,841214582278482","0,09145929486327439"
GIP,"6,29661864556962","0,09817884111413112"
PHOSPHO1,"7,163455949367087","0,12226109217340281"
ZNF652,"8,848606531645572","0,1689185672144737"
PHB1,"10,026859620253163","0,12134050462552477"
SPOP,"8,761374189873415","0,09530385255915594"
SLC35B1,"9,8500244556962","0,08787129307741731"
FAM117A,"8,255446493670886","0,10487645591604246"
TAC4,"7,552338455696203","0,12127334610924727"
DLX3,"6,509014455696204","0,10979397540286094"
SAMD14,"8,851231911392404","0,17131371867733225"
PPP1R9B,"8,86709763291139","0,1474397937836964"
COL1A1,"8,234010620253164","0,17746795769119758"
CHAD,"7,747018139240506","0,1298439866455849"
ANKRD40,"10,42212417721519","0,20467991292602233"
ANKRD40CL,"6,314199746835442","0,11869563621549761"
TOB1,"9,560124240506331","0,24497361940375278"
SPAG9,"10,53796658227848","0,09000827968875087"
MBTD1,"8,21994605063291","0,09960796874567027"
CA10,"8,657941405063287","0,3605529152427052"
COX11,"9,577148721518988","0,09837578053942944"
MMD,"10,33604005063291","0,4337882726855468"
TMEM100,"6,0830147341772145","0,2712922324507665"
TRIM25,"8,837734759493669","0,14662071358923265"
COIL,"9,095750303797468","0,08081255298629621"
CCDC182,"6,537270848101266","0,11501422654166146"
MRPS23,"8,2796994556962","0,11430726075372669"
CUEDC1,"8,602867734177217","0,12436904950246415"
VEZF1,"9,356908481012658","0,17810639712440834"
SRSF1,"10,537282405063285","0,09605298694237352"
MKS1,"7,857837417721515","0,09257758267758903"
MPO,"6,885732835443038","0,10685992400531316"
TSPOAP1,"8,275120620253166","0,14590245126095897"
RNF43,"9,538642481012657","0,12582760512475927"
HSF5,"6,59743448101266","0,09528319699472143"
MTMR4,"10,142862645569622","0,12119637293580961"
SEPTIN4,"10,32569798734177","0,22963007761422546"
TRIM37,"10,517012632911388","0,22076842767195706"
SKA2,"8,78605384810126","0,16455876742189254"
PTRH2,"7,42638398734177","0,11673610972018215"
TUBD1,"6,811843075949368","0,1537916348831933"
RNFT1,"8,696649329113919","0,15646292068440823"
HEATR6,"8,843558430379746","0,11469963471659396"
AP1S2,"9,127915607594936","0,14344147633777135"
APPBP2,"9,108856139240507","0,12357239919439872"
NACA2,"6,417905367088609","0,17806536456558966"
BRIP1,"5,988777265822783","0,2761626381586332"
INTS2,"8,681478582278478","0,09305754883123185"
MED13,"10,408347594936705","0,08896832177825399"
MARCHF10,"6,2475266835443035","0,11232374090850347"
CYB561,"7,708723240506328","0,1334583159568228"
LIMD2,"9,06553506329114","0,09960952474670884"
STRADA,"8,208445544303796","0,1191440018623011"
CCDC47,"9,072857696202535","0,0969930411506419"
FTSJ3,"7,306879455696204","0,1263745968135593"
SMARCD2,"7,931733835443039","0,11577492253444696"
CSHL1,"7,562516278481015","0,15067529447031566"
GH2,"6,0490481898734165","0,14672804608684556"
GH1,"5,918683341772152","0,18792458276515767"
CD79B,"7,187400050632913","0,09396756465546749"
SCN4A,"7,100245531645569","0,08061495528759803"
ICAM2,"8,653279860759493","0,2346651200092752"
TEX2,"9,672487594936708","0,09497433015098704"
PECAM1,"9,43810936708861","0,37116899970509576"
POLG2,"6,8435411392405054","0,1087258436079003"
DDX5,"10,94160493670886","0,08815142504881567"
SMURF2,"9,285783088607593","0,12189621787996854"
ARHGAP27P1,"9,107147620253164","0,13560397173219618"
AMZ2P1,"9,927458063291143","0,12244641899741626"
GNA13,"9,460399379746836","0,25040030874306674"
AXIN2,"8,294535670886075","0,08664664786149483"
CEP112,"7,4815358860759495","0,11555372783976439"
PSMD12,"9,075039189873415","0,1752295495838556"
C17orf58,"7,448750215189875","0,12624338701123514"
SLC16A6,"7,7919552531645575","0,43633210504830355"
WIPI1,"9,32903059493671","0,22837664256142462"
FAM20A,"7,053716835443039","0,43171582842520057"
ABCA8,"7,691678341772154","0,3981887138051725"
ABCA9,"8,443392911392406","0,21606266343101083"
ABCA6,"7,7835840506329115","0,16178857553347592"
ABCA10,"7,241108898734181","0,2602732519624178"
ABCA5,"9,290648721518986","0,20005653051222327"
SLC39A11,"8,228075101265821","0,1801608996278971"
CPSF4L,"6,205867227848102","0,12277499325114706"
CDC42EP4,"8,616571518987344","0,18816599123481645"
SDK2,"7,546219025316455","0,1808607751038163"
CD300LB,"6,321823303797467","0,08622081406665556"
CD300C,"7,884911253164555","0,10442104411743881"
CD300E,"7,371239784810126","0,10853015543578032"
CD300LF,"6,979652379746836","0,13155085998562116"
GRIN2C,"8,095370481012658","0,13432349425918175"
FDXR,"7,538189835443036","0,10876710655439983"
FADS6,"7,984395417721522","0,11342587279201762"
USH1G,"7,54564218987342","0,10402106990734428"
HID1,"9,643920215189874","0,10298208419275595"
NT5C,"7,797485873417719","0,08861075455455371"
JPT1,"8,845096088607596","0,15614997552609394"
GGA3,"8,983140000000004","0,10829884903512749"
MIF4GD,"7,671758860759494","0,1867565014944033"
SLC25A19,"7,368293240506328","0,13728732571417185"
GRB2,"9,96954382278481","0,08601121136712339"
CASKIN2,"8,374774443037976","0,09494483047035683"
RECQL5,"7,79611289873418","0,08185305395530533"
GALK1,"8,369853278481012","0,08593700642613487"
H3-3B,"10,32906191139241","0,26789792558352066"
UNC13D,"7,842903594936706","0,1106165947982349"
WBP2,"11,468847215189871","0,13391343528024233"
TRIM47,"8,658845227848103","0,16271489027145006"
TRIM65,"8,458250202531648","0,09109229477862199"
FBF1,"8,015851113924052","0,09172863843368165"
ACOX1,"9,206657936708863","0,1157269126449941"
EVPL,"7,442316632911392","0,09260307098069606"
SRP68,"9,674321746835444","0,10733950123257582"
FOXJ1,"7,439246949367087","0,1795068511575818"
RNF157,"11,293858227848103","0,22073061828414575"
QRICH2,"7,541375999999998","0,11445157713691938"
PRPSAP1,"9,033366151898736","0,12239848990899466"
UBE2O,"9,416407721518985","0,1202967637160804"
RHBDF2,"7,3751628227848105","0,3337901447729281"
CYGB,"8,88896149367089","0,17923606974329243"
ST6GALNAC2,"7,222070645569625","0,32375590680935795"
ST6GALNAC1,"7,224269531645572","0,10777253566368565"
MXRA7,"7,418207873417724","0,11555665185220397"
JMJD6,"8,068365278481009","0,13537828048679915"
SRSF2,"9,477126025316457","0,11236495411814887"
TMC6,"7,837464126582276","0,1415961989076202"
TK1,"7,29573193670886","0,0867428837304857"
SOCS3,"7,858395481012659","0,3814304617579307"
DNAH17,"7,224543101265823","0,15160823959448358"
CYTH1,"9,308178000000003","0,11289596911906703"
USP36,"8,571006227848104","0,09585515352302017"
TIMP2,"11,159969367088609","0,22207746925827127"
CEP295NL,"7,838396088607599","0,15566871069095528"
LGALS3BP,"8,983063898734175","0,32097932380425337"
CANT1,"8,405310278481013","0,10156129241850126"
RBFOX3,"10,687673481012656","0,3155759891821685"
CBX8,"7,377773582278481","0,09146733397168288"
CBX4,"8,567258303797466","0,1017520353348193"
EIF4A3,"9,28813401265823","0,11661745746599508"
SGSH,"8,47129572151899","0,0986883341743132"
RNF213-AS1,"7,9594806582278474","0,1441293075613884"
NPTX1,"10,612690240506327","0,3034122674298596"
BAIAP2-DT,"8,1628515443038","0,166822921696799"
AATK,"8,522835810126583","0,1410868975368232"
TEPSIN,"7,469650949367092","0,08266591212345349"
SLC38A10,"8,564347379746836","0,11455388102170966"
LINC00482,"7,705907594936709","0,08988371475961406"
TMEM105,"7,611764139240507","0,09733466408192874"
LOC100130370,"8,241248860759494","0,10143950579579816"
ACTG1,"12,732151772151894","0,0877656124143177"
FAAP100,"8,077693392405063","0,08672362082817552"
PDE6G,"6,99351840506329","0,1134854255699054"
OXLD1,"9,161195974683546","0,11224332935281482"
P4HB,"10,315856962025316","0,10965802253386202"
ARHGDIA,"9,915347012658229","0,11300929391272956"
ALYREF,"9,161873544303797","0,1143445885190223"
PCYT2,"9,488654063291142","0,10728194356094542"
SIRT7,"7,605843683544303","0,0983909940592261"
MAFG,"8,766169746835443","0,10536475994901984"
MYADML2,"7,7006721898734165","0,08636597941409446"
NOTUM,"6,988192873417723","0,14548342727040336"
CENPX,"8,609071734177212","0,10592584122572339"
DCXR,"11,010597594936712","0,1292879728102049"
RFNG,"8,36251263291139","0,10687163833779538"
FASN,"9,591683367088608","0,13116059797098784"
CCDC57,"7,821775329113924","0,09424161680907076"
CD7,"8,986277987341776","0,12287276307560262"
SECTM1,"7,491288759493672","0,25119751478765207"
OGFOD3,"7,879060468354431","0,09441832934732208"
CYBC1,"8,841559025316457","0,12637720393451918"
WDR45B,"9,79066651898734","0,11265584104809147"
RAB40B,"9,093977139240504","0,155022394083493"
ZNF750,"6,36883864556962","0,11627328884043062"
B3GNTL1,"7,096271594936708","0,10204308826435095"
MGC70870,"7,21276310126582","0,36548447814070634"
KRTAP4-11,"6,615009531645571","0,09967508467590895"
GCGR,"7,30171564556962","0,08700380680663992"
ANAPC11,"7,704969645569624","0,08228523956165475"
KRTAP4-7,"7,391677594936711","0,09117564765802032"
SCGB1C2,"7,392048962025317","0,08727073580816505"
MCRIP1,"8,638265835443036","0,12449813755732184"
USP14,"9,908526481012657","0,10868145307731404"
CLUL1,"7,511838101265822","0,2589867596970931"
TYMS,"7,026335772151899","0,26953944800201224"
ADCYAP1,"8,241076594936708","0,3135720717299097"
SMCHD1,"9,525416582278481","0,113813249888782"
EMILIN2,"7,6109344936708885","0,13869902410216947"
MYL12A,"7,4027852531645575","0,33735604478083064"
MYL12B,"11,725450759493675","0,11165513488223293"
TGIF1,"6,934447177215189","0,12894042512435822"
DLGAP1-AS1,"7,6756574936708875","0,28717692017897956"
ARHGAP28,"7,016967582278479","0,2988753585935545"
PTPRM,"10,449399113924045","0,1004160162956686"
RAB12,"8,844657253164556","0,09654612940673621"
MTCL1,"8,65014989873418","0,2135782234092612"
NDUFV2,"9,776973101265817","0,12102770916533996"
ANKRD12,"10,513619493670886","0,08669121149818133"
TWSG1,"8,155594974683545","0,1612459544724062"
RALBP1,"8,572440784810128","0,09144287599590142"
RAB31,"11,323740253164555","0,19129154023793574"
TXNDC2,"6,10982841772152","0,11741103046186992"
VAPA,"9,336323544303797","0,10193358416683566"
APCDD1,"9,935908797468354","0,36121453405830517"
NAPG,"9,889238746835446","0,17255872615695064"
SLC35G6,"8,119288139240512","0,1314650516072457"
GNAL,"10,233219974683543","0,28267977994216914"
CHMP1B,"9,09092874683544","0,12115700825433175"
IMPA2,"7,045658417721516","0,12271129998805803"
ANKRD62,"5,958272962025316","0,24316407913062993"
CIDEA,"7,018409151898735","0,1547945424831456"
TUBB6,"8,718815329113921","0,08060765660628622"
PRELID3A,"7,705783177215192","0,09827878103519125"
PSMG2,"10,039412202531643","0,08629657268655362"
SEH1L,"9,005271417721522","0,1833358338884672"
CEP192,"8,923494151898733","0,10958590686950825"
LDLRAD4,"8,428943645569616","0,10225737438870976"
RNMT,"8,190242949367093","0,2361810748773122"
MC5R,"6,029059936708861","0,1362312534123165"
ANKRD20A5P,"6,692517455696203","0,2559041536165945"
LINC00417,"7,456325582278482","0,47651516367907165"
